productId,title,description,price,quantity,is_hide,created,category,creator
229,SHEIN Boys Slogan Graphic Cuff Tribal and Striped Top & Shorts Set,"| Color: Multicolor | Style: Boho | Pattern Type: Striped, Baroque | Neckline: Round Neck | Top Type: Tee | Bottom Type: Track Shorts | Details: Pocket | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Arabian Clothing: Yes",38.0,180,0,2020-08-25 16:55:16,3,2
228,SHEIN Boys Pocket Patched Tee and Drawstring Waist Camo Joggers Set,"| Color: Multicolor | Style: Sporty | Pattern Type: Camo | Neckline: Round Neck | Top Type: Tee | Bottom Type: Sweatpants | Details: Drawstring, Pocket | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Spring/Fall | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit",35.0,351,0,2020-08-25 16:54:58,3,2
227,SHEIN Boys Letter Graphic Patch Pocket Top & Shorts Set,"| Color: Multicolor | Style: Casual | Pattern Type: Plaid, Letter | Neckline: Round Neck | Top Type: Tee | Bottom Type: Shorts | Details: Pocket | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit",34.0,113,0,2020-08-25 16:54:34,3,2
226,SHEIN Boys Shoes and Letter Graphic Top & Pants Set,"| Color: Black | Style: Casual | Pattern Type: Letter, Graphic | Neckline: Round Neck | Top Type: Tee | Bottom Type: Sweatpants | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Spring/Fall | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Arabian Clothing: Yes",22.0,313,0,2020-08-25 16:54:12,3,2
225,SHEIN Boys Dinosaur Print Top & Allover Print Shorts Set,"| Color: Multicolor | Style: Sporty | Pattern Type: Animal, Camo | Neckline: Round Neck | Top Type: Tee | Bottom Type: Track Shorts | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit",30.0,327,0,2020-08-25 16:53:42,3,2
224,SHEIN Boys Slogan Graphic Top & Pants Set,"| Color: Black | Style: Casual | Pattern Type: Slogan | Neckline: Round Neck | Top Type: Tee | Bottom Type: Sweatpants | Details: Pocket | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Spring/Fall | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Arabian Clothing: Yes",20.0,191,0,2020-08-25 16:53:21,3,2
216,Men Lace-up Decor Low Top Knit Sneakers,| Color: Blue and White | Pattern Type: Letter | Details: Lace Up | Size Fit: True To Size | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: PU Leather,22.0,318,0,2020-08-25 14:55:31,1,4
215,Men Lace-up Front Letter Graphic Skate Shoes,| Color: Beige | Pattern Type: Letter | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: PU Leather | Outsole Material: Rubber,18.0,358,0,2020-08-25 14:54:00,1,4
214,Men Lace-up Front Textured Chunky Sneakers,| Color: Black | Pattern Type: Plain | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: Mesh | Outsole Material: Rubber,36.0,323,0,2020-08-25 14:52:52,1,4
213,Men Lace-up Front Colorblock Sneakers,| Color: Multicolor | Pattern Type: Colorblock | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: EVA | Upper Material: PU Leather | Outsole Material: Rubber | Lining Material: Cotton,35.0,221,0,2020-08-25 14:51:38,1,4
212,Men Lace-up Decor Wide Fit Sneakers,| Color: Multicolor | Pattern Type: Letter | Details: Lace Up | Size Fit: True To Size | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: Rubber,30.0,147,0,2020-08-25 14:49:57,1,4
211,Men Color Block Non-slip Sneakers,| Color: Multicolor | Pattern Type: Colorblock | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Insole Material: Cotton Blends | Upper Material: Mesh | Outsole Material: MD | Lining Material: Cotton,32.0,249,0,2020-08-25 14:48:35,1,4
210,Men Lace Up Decor Knit High Top Sneakers,| Color: Black | Pattern Type: Letter | Details: Lace Up | Size Fit: True To Size | Insole Material: Polyester | Upper Material: Fabric | Outsole Material: TPR,36.0,346,0,2020-08-25 14:47:50,1,4
209,Men Lace-up Decor Low Top Sneakers,| Color: Red | Pattern Type: Letter | Details: Lace Up | Size Fit: True To Size | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: MD,34.0,318,0,2020-08-25 14:46:53,1,4
208,Men Lace-up Front Breathable Skate Shoes,| Color: Yellow | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: PU Leather | Outsole Material: Rubber,35.0,384,0,2020-08-25 14:46:02,1,4
207,Men Lace-up Decor Wide Fit Sneakers,| Color: Red | Pattern Type: Letter | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Polyester | Upper Material: Mesh | Outsole Material: MD,38.0,264,0,2020-08-25 14:45:28,1,4
206,Men Lace-up Front Low Top Sneakers,| Color: Brown | Pattern Type: Plain | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: Rubber | Lining Material: Polyester,35.0,296,0,2020-08-25 14:45:06,1,4
205,Men Lace-up Decor Wide Fit Sneakers,| Color: White | Pattern Type: Letter | Size Fit: True To Size | Type: Other | Strap Type: Lace Up | Insole Material: Polyester | Upper Material: Fabric | Outsole Material: Rubber,22.0,114,0,2020-08-25 14:44:04,1,4
204,Men Lace-up Front Colorblock Sneakers,"| Color: Multicolor | Pattern Type: Colorblock | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Insole Material: Polyester | Upper Material: Mesh, Suede | Outsole Material: Rubber | Lining Material: Polyester",23.0,218,0,2020-08-25 14:43:31,1,4
203,Men Lace-up Front Knit Sneakers,| Color: White | Pattern Type: Colorblock | Details: Lace Up | Size Fit: True To Size | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: MD,32.0,206,0,2020-08-25 14:42:36,1,4
202,Men Lace-up Front Colorblock Sneakers,| Color: Black and White | Pattern Type: Colorblock | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Upper Material: PU Leather | Outsole Material: Rubber,27.0,310,0,2020-08-25 14:41:43,1,4
201,Men Lace-up Front Cartoon Graphic Chunky Sneakers,| Color: Black and White | Pattern Type: Cartoon | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Polyester | Upper Material: PU Leather | Outsole Material: Rubber,22.0,198,0,2020-08-25 14:40:41,1,4
200,Men Letter Graphic Mesh Panel Sneakers,"| Color: Green | Pattern Type: Letter | Size Fit: True To Size | Type: Chunky Trainers | Toe: Round Toe | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: Mesh, PU Leather | Outsole Material: Rubber",27.0,361,0,2020-08-25 14:39:46,1,4
199,Men Lace-up Front Velcro Strap Sneakers,| Color: White | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Insole Material: Cotton | Upper Material: PU Leather | Outsole Material: Rubber | Lining Material: Mesh,26.0,203,0,2020-08-25 14:38:59,1,4
198,Men Lace-up Front Knit Sneakers,| Color: Yellow | Pattern Type: Letter | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Outsole Material: Rubber,39.0,138,0,2020-08-25 14:38:23,1,4
197,Men Lace-up Decor Wide Fit Sneakers,| Color: Red | Pattern Type: Plain | Details: Lace Up | Size Fit: True To Size | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: Rubber,26.0,336,0,2020-08-25 14:37:47,1,4
196,Men Minimalist Lace-up Front Low Top Sneakers,| Color: Royal Blue | Pattern Type: Plain | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: Rubber,37.0,106,0,2020-08-25 14:37:22,1,4
195,Men Lace-up Front Mesh Panel Chunky Sneakers,| Color: Beige | Size Fit: True To Size | Type: Chunky Trainers | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: Mesh | Outsole Material: Rubber,33.0,215,0,2020-08-25 14:37:01,1,4
194,Men Lace-up Front Low Top Sneakers,| Color: Black | Pattern Type: Letter | Details: Lace Up | Size Fit: True To Size | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: Rubber,29.0,128,0,2020-08-25 14:36:46,1,4
193,Men Letter Graphic Knit Sneakers,| Color: Beige | Pattern Type: Letter | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Outsole Material: Rubber,28.0,373,0,2020-08-25 14:36:36,1,4
192,Men Colorblock Chunky Sneakers,| Color: Multicolor | Toe: Round Toe | Strap Type: Lace Up | Upper Material: PU Leather | Outsole Material: PU Leather,37.0,387,0,2020-08-25 14:36:26,1,4
191,Men Lace-up Front Letter Graphic Chunky Sneakers,| Color: Black | Pattern Type: Letter | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: Fabric | Outsole Material: Rubber,19.0,361,0,2020-08-25 14:36:16,1,4
190,Men Lace-up Front Low Top Sneakers,| Color: White | Pattern Type: Plain | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Insole Material: Cotton Blends | Upper Material: PU Leather | Outsole Material: EVA | Lining Material: Cotton,24.0,227,0,2020-08-25 14:36:06,1,4
189,Men Lace-up Front Mesh Panel Sneakers,"| Color: Grey | Pattern Type: Plain | Size Fit: True To Size | Strap Type: Lace Up | Insole Material: Mesh | Upper Material: Mesh, PU Leather | Outsole Material: Rubber",39.0,379,0,2020-08-25 14:35:51,1,4
188,Men Neon Lime Lace-up Front Sneakers,"| Color: Green, Neon | Pattern Type: Letter | Size Fit: True To Size | Toe: Round Toe | Strap Type: Lace Up | Outsole Material: Rubber",29.0,313,0,2020-08-25 14:35:39,1,4
187,Men Lace-up Decor Colorblock Chunky Sneakers,"| Color: White | Pattern Type: Colorblock | Details: Lace Up | Size Fit: True To Size | Insole Material: Mesh | Upper Material: Mesh, PU Leather | Outsole Material: Rubber",19.0,395,0,2020-08-25 14:35:25,1,4
186,Men Drawstring Waist Solid Swim Trunks,| Color: Blue | Style: Vacation | Pattern Type: Plain | Type: Bottoms | Details: Drawstring | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Bottom Type: Shorts | Lining: No,26.0,249,0,2020-08-25 04:00:52,1,4
185,Men Leopard Print Drawstring Trunks,"| Color: Multicolor | Style: Vacation | Pattern Type: Letter, Leopard | Type: Bottoms | Details: Drawstring | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Bottom Type: Shorts | Lining: Yes",33.0,349,0,2020-08-25 04:00:46,1,4
184,SHEIN Men Floral Print Tie Dye Pullover,"| Color: Multicolor | Style: Vacation | Pattern Type: Floral, Tie Dye | Neckline: Round Neck | Length: Regular | Type: Pullovers | Sleeve Length: Long Sleeve | Sleeve Type: Regular Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit",22.0,186,0,2020-08-25 04:00:30,1,4
183,SHEIN Men Notched Collar Paisley Print Spliced Shirt & Shorts Set,"| Color: Multicolor | Style: Vacation | Pattern Type: Paisley, Colorblock | Neckline: Lapel | Top Type: Blouse | Bottom Type: Shorts | Details: Pocket, Button Front | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit",39.0,355,0,2020-08-25 04:00:17,1,4
182,Men Letter Patched Cut And Sew Swim Trunks,"| Country/Area: US | Style: Vacation | Color: Multicolor | Pattern Type: Letter, Colorblock | Type: Bottoms | Composition: 100% Polyester | Details: Patched, Drawstring | Material: Polyester | Fabric: Non-Stretch | Bottom Type: Shorts | Lining: Yes | Age: Men",34.0,210,0,2020-08-25 04:00:07,1,4
181,Men Demon Print Open Front Kimono,| Color: Multicolor | Style: Vacation | Pattern Type: All Over Print | Length: Long | Sleeve Length: Three Quarter Length Sleeve | Sleeve Type: Kimono Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Placket,27.0,252,0,2020-08-25 03:59:55,1,4
180,Men Tropical Print Curved Hem Hawaiian Shirt,"| Color: Multicolor | Style: Vacation | Pattern Type: Tropical | Neckline: Collar | Length: Regular | Type: Shirt | Details: Pocket | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 42% Cotton, 58% Polyester | Material: Polyester | Fabric: Non-Stretch | Fit Type: Regular Fit | Placket Type: Placket",25.0,277,0,2020-08-25 03:59:43,1,4
179,Men Tropical & Letter Graphic Tee,"| Color: Black | Style: Vacation | Pattern Type: Letter, Tropical | Neckline: Round Neck | Length: Regular | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 35% Cotton, 65% Polyester | Material: Cotton Blends | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",37.0,243,0,2020-08-25 03:59:21,1,4
178,SHEIN Men Cartoon Graphic Tie Dye Sweat Shorts,"| Color: Multicolor | Style: Vacation | Pattern Type: Tie Dye, Cartoon | Details: Drawstring, Pocket | Type: Track Shorts | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",28.0,104,0,2020-08-25 03:59:10,1,4
177,SHEIN Men Striped Button Shirt & Shorts Set,"| Color: Multicolor | Style: Vacation | Pattern Type: Striped | Neckline: Lapel | Top Type: Blouse | Bottom Type: Shorts | Details: Drawstring, Pocket, Button Front | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 65% Rayon, 35% Cotton | Material: Rayon | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit",25.0,294,0,2020-08-25 03:58:55,1,4
176,SHEIN Men Notch Collar Colorblock Striped Shirt,"| Color: Multicolor | Style: Vacation | Pattern Type: Striped | Neckline: Lapel | Length: Regular | Type: Shirt | Details: Button, Button Front | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 100% Polyester | Fabric: Non-Stretch | Fit Type: Regular Fit | Placket Type: Placket",21.0,349,0,2020-08-25 03:58:44,1,4
175,SHEIN Men Pineapple Print Tee,"| Color: Dusty Blue | Style: Vacation | Pattern Type: Fruit&Vegetable | Neckline: Round Neck | Length: Regular | Sleeve Length: Short Sleeve | Season: Summer | Composition: 95% Cotton, 5% Spandex | Fabric: Slight Stretch | Fit Type: Regular Fit | Placket Type: Pullovers",30.0,232,0,2020-08-25 03:58:33,1,4
174,Men Paisley Patchwork Button Up Shirt,"| Color: Multicolor | Style: Vacation | Pattern Type: Paisley, Patchwork | Neckline: Collar | Length: Regular | Type: Shirt | Details: Button Front | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Placket",30.0,138,0,2020-08-25 03:58:20,1,4
173,SHEIN Men Tie Dye Letter & Gesture Graphic Tee,"| Color: Multicolor | Style: Vacation | Pattern Type: Figure, Tie Dye | Neckline: Round Neck | Length: Regular | Sleeve Length: Short Sleeve | Season: Summer | Composition: 95% Polyester, 5% Spandex | Fabric: Slight Stretch | Fit Type: Regular Fit | Placket Type: Pullovers",18.0,218,0,2020-08-25 03:58:06,1,4
172,SHEIN Men Pocket Patched Tie Dye Tee,"| Color: Multicolor | Style: Vacation | Pattern Type: Tie Dye | Neckline: Round Neck | Length: Regular | Details: Pocket | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 95% Cotton, 5% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",25.0,144,0,2020-08-25 03:57:50,1,4
171,SHEIN Men Drawstring Waist Tie Dye Shorts,"| Color: Blue | Style: Vacation | Pattern Type: Tie Dye | Details: Drawstring, Pocket | Type: Straight Leg | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",20.0,100,0,2020-08-25 03:57:37,1,4
170,SHEIN Men Scarf Print Slant Pocket Shorts,"| Color: Multicolor | Style: Vacation | Pattern Type: Colorblock, Patchwork | Details: Drawstring, Pocket | Type: Bermuda, Straight Leg | Season: Summer | Composition: 100% Polyester | Fabric: Non-Stretch | Fit Type: Regular Fit | Closure Type: Drawstring Waist, Elastic Waist | Waist Line: Natural",19.0,389,0,2020-08-25 03:57:30,1,4
169,SHEIN Men Alien Print Tie Dye Tee,"| Color: Multicolor | Style: Vacation | Pattern Type: Letter, Tie Dye | Neckline: Round Neck | Length: Regular | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",30.0,165,0,2020-08-25 03:57:18,1,4
168,SHEIN Men Paisley & Geo Print Tee,"| Color: Multicolor | Style: Vacation | Pattern Type: Geometric, Paisley | Neckline: Round Neck | Length: Regular | Sleeve Length: Short Sleeve | Sleeve Type: Regular Sleeve | Season: Summer | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",23.0,338,0,2020-08-25 03:57:06,1,4
167,SHEIN Tie Neck Ruffle Trim Ditsy Floral Top,| Color: Coral Pink | Style: Boho | Pattern Type: Ditsy Floral | Neckline: Tie Neck | Length: Crop | Type: Top | Details: Ruffle | Sleeve Length: Cap Sleeve | Sleeve Type: Butterfly Sleeve | Season: Summer | Composition: 100% Polyester | Material: Chiffon | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers,37.0,156,0,2020-08-25 02:38:24,2,6
166,Allover Floral Shirred Waist Blouse,"| Color: Multicolor | Style: Boho | Pattern Type: Floral, All Over Print | Neckline: V neck | Length: Regular | Type: Top | Details: Frill, Wrap, Shirred | Sleeve Length: Long Sleeve | Sleeve Type: Bishop Sleeve | Season: Spring/Fall | Composition: 97% Polyester, 3% Spandex | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",28.0,142,0,2020-08-25 02:38:09,2,6
165,Half Zip Solid Top,| Color: Beige | Style: Casual | Pattern Type: Plain | Neckline: Collar | Length: Regular | Type: Top | Details: Zipper | Sleeve Length: Long Sleeve | Sleeve Type: Regular Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Half Placket,30.0,326,0,2020-08-25 02:37:55,2,6
164,Gold Polka Dotted Keyhole Back Blouse,| Color: Black | Style: Elegant | Pattern Type: Polka Dot | Neckline: Stand Collar | Length: Regular | Type: Top | Sleeve Length: Long Sleeve | Sleeve Type: Bishop Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers,21.0,315,0,2020-08-25 02:37:48,2,6
163,SHEIN Flounce Sleeve Swiss Dot Chiffon Top,"| Color: Baby Blue | Style: Elegant | Pattern Type: Plain | Neckline: Round Neck | Length: Regular | Type: Top | Details: Ruffle, Button | Sleeve Length: Short Sleeve | Sleeve Type: Flounce Sleeve | Season: Summer | Composition: 100% Polyester | Material: Chiffon | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",22.0,267,0,2020-08-25 02:37:37,2,6
162,SHEIN Puff Sleeve Shirred Floral Milkmaid Top,"| Color: Multicolor | Style: Boho | Pattern Type: Floral, All Over Print | Neckline: Square Neck | Length: Crop | Type: Top | Details: Shirred | Sleeve Length: Short Sleeve | Sleeve Type: Puff Sleeve | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Slim Fit | Placket Type: Pullovers",33.0,240,0,2020-08-25 02:37:28,2,6
161,Floral Print Backless Tie Back Peplum Blouse,"| Color: Multicolor | Style: Boho | Pattern Type: Floral, All Over Print | Neckline: Stand Collar | Length: Regular | Type: Peplum | Details: Backless, Frill, Tie Back | Sleeve Length: Long Sleeve | Sleeve Type: Flounce Sleeve | Season: Spring/Summer | Composition: 97% Polyester, 3% Spandex | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",28.0,385,0,2020-08-25 02:37:18,2,6
160,SHEIN Batwing Sleeve Floral Print Top,| Color: Dusty Pink | Style: Elegant | Pattern Type: Floral | Neckline: Round Neck | Length: Regular | Type: Top | Sleeve Length: Short Sleeve | Sleeve Type: Batwing Sleeve | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Oversized | Placket Type: Pullovers,25.0,250,0,2020-08-25 02:36:56,2,6
159,Notched Neck Pleated Decoration Blouse,"| Color: Dark Green | Style: Elegant | Pattern Type: Plain | Neckline: Notched | Length: Regular | Type: Top | Details: Pleated | Sleeve Length: Short Sleeve | Sleeve Type: Batwing Sleeve | Season: Summer | Composition: 97% Polyester, 3% Spandex | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",39.0,112,0,2020-08-25 02:36:47,2,6
158,SHEIN Drop Shoulder Pleated Detail Blouse,"| Color: Khaki | Style: Elegant | Pattern Type: Plain | Neckline: Collar | Length: Long | Type: Shirt | Details: Pleated, Button Front | Sleeve Length: Long Sleeve | Sleeve Type: Drop Shoulder | Season: Spring/Fall | Composition: 100% Cotton | Material: Cotton | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Placket",20.0,297,0,2020-08-25 02:36:29,2,6
157,Allover Floral Flounce Sleeve Blouse,"| Color: Multicolor | Style: Casual | Pattern Type: Floral, All Over Print | Neckline: Round Neck | Length: Regular | Type: Top | Details: Ruffle, Cut Out, Button | Sleeve Length: Long Sleeve | Sleeve Type: Flounce Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Slight Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",32.0,157,0,2020-08-25 02:36:06,2,6
156,Contrast Floral Print Sleeve Top,"| Color: Black | Style: Casual | Pattern Type: Floral | Neckline: Round Neck | Length: Regular | Type: Top | Sleeve Length: Long Sleeve | Sleeve Type: Regular Sleeve | Season: Spring/Fall | Composition: 95% Polyester, 5% Spandex | Material: Polyester | Fabric: Non-Stretch | Sheer: Yes | Fit Type: Regular Fit | Placket Type: Pullovers",37.0,116,0,2020-08-25 02:35:56,2,6
155,SHEIN Puff Sleeve Floral Print Top,"| Color: Multicolor | Style: Elegant | Pattern Type: Floral, All Over Print | Neckline: V neck | Length: Regular | Type: Top | Sleeve Length: Short Sleeve | Sleeve Type: Puff Sleeve | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",33.0,220,0,2020-08-25 02:35:47,2,6
154,Dalmatian Print Knot Front Peplum Blouse,"| Color: Pink, Pastel | Style: Casual | Pattern Type: All Over Print | Neckline: Deep V Neck | Length: Regular | Type: Peplum | Details: Ruffle Hem, Knot | Sleeve Length: Short Sleeve | Sleeve Type: Butterfly Sleeve | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",21.0,206,0,2020-08-25 02:35:36,2,6
153,SHEIN Gathered Neckline Ruffle Trim Floral Top,| Color: Beige | Style: Casual | Pattern Type: Floral | Neckline: Round Neck | Length: Regular | Type: Top | Details: Ruffle | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers,18.0,246,0,2020-08-25 02:35:18,2,6
152,Allover Floral Print Shirred Detail Top,"| Color: Multicolor | Style: Elegant | Pattern Type: Floral, All Over Print | Neckline: High Neck | Length: Regular | Type: Top | Details: Frill, Shirred | Sleeve Length: Long Sleeve | Sleeve Type: Flounce Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",31.0,103,0,2020-08-25 02:35:09,2,6
151,SHEIN Off Shoulder Lantern Sleeve Crop Top,"| Color: White | Style: Casual | Pattern Type: Plain | Neckline: Off the Shoulder | Length: Crop | Type: Top | Details: Zipper | Sleeve Length: Long Sleeve | Sleeve Type: Bishop Sleeve | Season: Spring/Summer | Composition: 97% Cotton, 3% Spandex | Material: Cotton | Fabric: Slight Stretch | Sheer: No | Hem Shaped: Tight Hem | Fit Type: Slim Fit | Placket Type: Pullovers",36.0,260,0,2020-08-25 02:35:02,2,6
150,SHEIN Keyhole Neck Striped Top,| Color: Multicolor | Style: Casual | Pattern Type: Striped | Neckline: Keyhole Neckline | Length: Regular | Type: Top | Details: Cut Out | Sleeve Length: Short Sleeve | Sleeve Type: Batwing Sleeve | Season: Summer | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers,36.0,393,0,2020-08-25 02:34:30,2,6
149,Notched Bishop Sleeve Frill Trim Peplum Blouse,"| Color: Maroon | Style: Casual | Pattern Type: Plain | Neckline: Notched | Length: Regular | Type: Peplum | Details: Ruffle Hem, Frill | Sleeve Length: Long Sleeve | Sleeve Type: Bishop Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers",33.0,267,0,2020-08-25 02:34:19,2,6
148,SHEIN Collared Drop Shoulder Buttoned Front Twist Hem Tartan Blouse,"| Color: Multicolor | Style: Casual | Pattern Type: Tartan | Neckline: Collar | Length: Regular | Type: Shirt | Details: Twist, Button Front | Sleeve Length: Long Sleeve | Sleeve Type: Drop Shoulder | Season: Spring/Fall | Composition: 20% Cotton, 80% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Hem Shaped: Asymmetrical | Fit Type: Oversized | Placket Type: Placket",39.0,265,0,2020-08-25 02:34:12,2,6
147,Leopard Print Surplice Front Peplum Blouse,| Color: Multicolor | Style: Elegant | Pattern Type: Leopard | Neckline: Deep V Neck | Length: Regular | Type: Peplum | Sleeve Length: Long Sleeve | Sleeve Type: Regular Sleeve | Season: Spring/Fall | Composition: 100% Polyester | Material: Polyester | Fabric: Non-Stretch | Sheer: No | Fit Type: Regular Fit | Placket Type: Pullovers,25.0,228,0,2020-08-25 02:34:01,2,6
